,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
7881,7881,26.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,16.63531520323739
7882,7882,33.0,4.0,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,7.862668167467362
7883,7883,20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,3.11625365712044
7884,7884,38.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,24,1.532253164745385
7885,7885,22.0,4.9,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,32,19.916274899799543
7886,7886,34.0,5.0,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.146633645909954
7887,7887,38.0,4.8,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Semi-Urban,49,10.724956120107803
7888,7888,,,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,53,13.830709083578837
7889,7889,29.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,4.610613704660406
7890,7890,,,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,21,12.421212735735056
7891,7891,20.0,4.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,28,9.326603239448476
7892,7892,38.0,4.1,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,16.853524905826234
7893,7893,21.0,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,3.1090961564813906
7894,7894,35.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,16.72197157111591
7895,7895,23.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,19,7.461062764044075
7896,7896,30.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,7.862668167467362
7897,7897,38.0,4.6,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.596738270226485
7898,7898,20.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,36,12.58026782216666
7899,7899,31.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,32,9.326113870466685
7900,7900,32.0,5.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,25,20.96846029430707
7901,7901,20.0,4.7,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,11,9.315441635177336
7902,7902,28.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,17.074283280230897
7903,7903,,,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,19.762371983681756
7904,7904,38.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,6.054765377574278
7905,7905,24.0,4.8,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,14,3.0250616426139207
7906,7906,23.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,14.152800689506924
7907,7907,31.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,21,16.902051800225596
7908,7908,,,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,22,3.018700803196138
7909,7909,29.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Urban,17,3462.898707005295
7910,7910,35.0,3.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,31,20.85186290815628
7911,7911,29.0,4.5,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,11,1.5130734531037866
7912,7912,31.0,4.8,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,17.073813050988182
7913,7913,29.0,4.6,Fog,Jam,2,Meal,electric_scooter,1.0,No,Urban,27,7.546800541109527
7914,7914,22.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,,36,6.118933768592631
7915,7915,21.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,10.757499696887614
7916,7916,36.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,16.834090663201565
7917,7917,27.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,24,1.554508646587639
7918,7918,38.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,32,7.448970151987273
7919,7919,39.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,,15,1.5368293093013894
7920,7920,25.0,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,20.442929762531403
7921,7921,37.0,4.9,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,22,9.193469879457334
7922,7922,28.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30,16.114084227679157
7923,7923,29.0,4.8,Cloudy,Jam,2,Drinks,scooter,1.0,No,Urban,38,10.756955716100649
7924,7924,32.0,4.1,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,10.867300461849286
7925,7925,33.0,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,39,10.757499696887614
7926,7926,30.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,13.97213114314126
7927,7927,20.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,7.761735387747789
7928,7928,25.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,21,12.419803336908602
7929,7929,35.0,4.1,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,36,10.255391358482935
7930,7930,28.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,16.65996319003844
7931,7931,34.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,4.717601091654031
7932,7932,39.0,4.8,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,30,6.05887051551568
7933,7933,31.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20.253686746642945
7934,7934,36.0,4.8,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,16,4.537418109892232
7935,7935,35.0,4.5,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,7.66074883748164
7936,7936,32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,4.656862974108854
7937,7937,36.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Urban,17,1.5203488901901792
7938,7938,22.0,4.7,Stormy,Jam,2,Meal,motorcycle,0.0,No,Urban,21,14.044162320658971
7939,7939,21.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,10.42721501021827
7940,7940,37.0,4.9,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,7.546676276279247
7941,7941,32.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,10.881197531049606
7942,7942,22.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,1.5125177548578486
7943,7943,39.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,28,6.29013467758336
7944,7944,32.0,4.1,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,32,6.208989450158681
7945,7945,31.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,40,16.606416161276925
7946,7946,37.0,3.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,41,16.822056546184967
7947,7947,39.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,10.865882927568231
7948,7948,26.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,15,5.958771662463015
7949,7949,30.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,35,12.483801883717591
7950,7950,27.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,41,19.97515257949741
7951,7951,28.0,4.6,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,13.830709083578837
7952,7952,36.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,7.803268415561607
7953,7953,22.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,7.7903367336244065
7954,7954,35.0,4.1,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,47,20.178298581851102
7955,7955,30.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,20,8.810784525592744
7956,7956,36.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20.18085916835457
7957,7957,39.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,1.5725337265584898
7958,7958,29.0,4.7,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,23,12.099354574482115
7959,7959,35.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,3.0527377205206085
7960,7960,26.0,4.8,Sandstorms,High,2,Meal,motorcycle,0.0,No,Metropolitian,14,6.209485128834958
7961,7961,36.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,20,3.0188245702754792
7962,7962,27.0,2.7,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,31,17.297865752893937
7963,7963,30.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,32,9.435201537103644
7964,7964,33.0,4.1,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,39,13.990192142123936
7965,7965,20.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,3.0585514961092675
7966,7966,31.0,4.9,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,32,1.5725337265584898
7967,7967,26.0,4.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,16,4.406510549998126
7968,7968,35.0,4.6,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,18,10.757204708475808
7969,7969,36.0,4.1,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,36,12.098934379976342
7970,7970,22.0,4.6,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,7.63155274324649
7971,7971,38.0,4.9,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,9.180904863602354
7972,7972,36.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,19.04318217718189
7973,7973,24.0,4.9,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,12.07238519435591
7974,7974,34.0,5.0,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,22,16.851371030985696
7975,7975,36.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,7.660692882317049
7976,7976,34.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,19,7.659703978759407
7977,7977,22.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20.442929762531403
7978,7978,39.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,10.756961091665582
7979,7979,22.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,10,3.1051337360123803
7980,7980,36.0,4.8,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,7.449051156960907
7981,7981,28.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,12.58026782216666
7982,7982,26.0,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,20.851598740030827
7983,7983,23.0,4.6,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20.206226468831648
7984,7984,25.0,5.0,Stormy,Jam,1,Meal,motorcycle,,No,Metropolitian,15,16.721976048723068
7985,7985,28.0,4.6,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,35,1.5545020816174304
7986,7986,38.0,4.5,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,1.5525607674149753
7987,7987,,,,,3,Meal,bicycle,0.0,No,Urban,12,7.6480806286636
7988,7988,31.0,4.3,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,9.314920531253232
7989,7989,22.0,4.8,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,17.077992872142435
7990,7990,20.0,4.8,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,24,19.761711761323365
7991,7991,32.0,4.6,Windy,High,1,Drinks,scooter,1.0,No,,25,6.210946741760357
7992,7992,31.0,4.7,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,10.868838189917042
7993,7993,24.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18,13.830009311488102
7994,7994,33.0,4.9,Sunny,High,2,Drinks,motorcycle,0.0,No,Metropolitian,18,1.5203447251019993
7995,7995,29.0,4.2,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,34,9.435201537103644
7996,7996,32.0,4.9,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16,1.4923280501705474
7997,7997,32.0,4.8,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,6.116927321849533
7998,7998,25.0,4.2,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,1.554514379490486
7999,7999,,,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,18,4969.3042226142425
8000,8000,24.0,4.9,Cloudy,Jam,2,Snack,scooter,2.0,Yes,Metropolitian,44,12.293207925638878
8001,8001,38.0,4.5,Windy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,9.327285157636926
8002,8002,33.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,12.58026782216666
8003,8003,20.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,6.209735433790584
8004,8004,29.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,13,11.007734763545226
8005,8005,35.0,5.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,33,7.761735387747789
8006,8006,34.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,12.234750048703493
8007,8007,34.0,5.0,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,30,20.442929762531403
8008,8008,22.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,24,7.448626618657506
8009,8009,31.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,30,4.717601091654031
8010,8010,25.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,11,12.58026782216666
8011,8011,32.0,4.4,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,41,10.587773645644404
8012,8012,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,35,16.646634391428798
8013,8013,31.0,4.1,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,42,12.293787311808362
8014,8014,21.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,1.5725337265584898
8015,8015,38.0,4.4,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,9.157727437619831
8016,8016,33.0,4.6,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,26,1.5134909722676628
8017,8017,38.0,4.3,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,40,13.97372748658006
8018,8018,38.0,4.6,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,7.862668167467362
8019,8019,30.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,29,3.104803711296092
8020,8020,22.0,3.7,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,7.631520637793828
8021,8021,32.0,4.4,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,42,13.680908173933178
8022,8022,30.0,5.0,Fog,High,2,Meal,motorcycle,1.0,No,Urban,34,3.0188831184386995
8023,8023,38.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,14.02209608257701
8024,8024,31.0,4.9,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,9.326428318480565
8025,8025,35.0,5.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,28,6.12836393959766
8026,8026,38.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,4.53016303351925
8027,8027,20.0,4.8,Windy,Low,1,Drinks,scooter,1.0,No,Urban,15,3.1450674354101187
8028,8028,25.0,4.8,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,14.021756535107778
8029,8029,28.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,17.098593053920453
8030,8030,38.0,4.5,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,26,3.025098484982076
8031,8031,29.0,5.0,Stormy,High,2,Drinks,scooter,0.0,No,Urban,10,1.5322885570360325
8032,8032,28.0,4.5,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,18,12.419848147675571
8033,8033,35.0,4.7,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,29,5.992191829537706
8034,8034,22.0,4.9,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,18,6.209485128834958
8035,8035,25.0,5.0,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,25,17.297865752893937
8036,8036,33.0,4.7,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,3.0408635919883618
8037,8037,27.0,4.8,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,25,2.930435237970593
8038,8038,26.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10,9.326360256795718
8039,8039,27.0,4.8,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,22,6.232180611434428
8040,8040,28.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,,15,20.853653606417502
8041,8041,38.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,4.537400478706436
8042,8042,36.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,3.1044024322563075
8043,8043,36.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,38,10.70423893432466
8044,8044,31.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,25,12.100157237944073
8045,8045,21.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,1.5094603952171797
8046,8046,20.0,4.7,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,21,6.29013467758336
8047,8047,22.0,4.5,Sunny,Medium,2,Drinks,motorcycle,1.0,,Metropolitian,12,13.788947117422614
8048,8048,36.0,4.7,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,7.760928146741401
8049,8049,,,,,3,Buffet,motorcycle,0.0,No,Metropolitian,26,7.659703978759407
8050,8050,25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,13.390667794448566
8051,8051,28.0,5.0,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,21,13.76389621081436
8052,8052,32.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,20,1.5725337265584898
8053,8053,25.0,5.0,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,1.5367312302998484
8054,8054,32.0,4.7,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,20.177416788223805
8055,8055,29.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,3.059402877587976
8056,8056,39.0,4.5,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,1.5581570006475574
8057,8057,31.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,18,7.684168603495933
8058,8058,22.0,4.6,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,21,16.41141457496109
8059,8059,26.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,13.631449198537306
8060,8060,30.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,4.528282399940804
8061,8061,39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,30,4.658255523836756
8062,8062,25.0,4.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,29,8.9533092674884
8063,8063,34.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20.253101372635506
8064,8064,,,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,4.56092843026368
8065,8065,35.0,3.6,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,37,17.07480611178322
8066,8066,25.0,4.9,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18,6.081596950386758
8067,8067,22.0,4.6,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,24,4.717601091654031
8068,8068,21.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,41,9.315632086724325
8069,8069,20.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,31,17.07269000031743
8070,8070,27.0,4.6,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,12.233735309907482
8071,8071,28.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,12.463937408856191
8072,8072,20.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,26,10.881731319268985
8073,8073,36.0,3.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,12.16242827255971
8074,8074,34.0,4.2,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,16.476603694324922
8075,8075,21.0,4.6,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,24,14.02209608257701
8076,8076,38.0,4.7,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,26,2.979000204181553
8077,8077,,,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,1.492335483446346
8078,8078,33.0,4.6,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,6.232152800617194
8079,8079,29.0,4.1,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,20,1.5125686142593584
8080,8080,34.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,4.610133887061302
8081,8081,20.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,12,13.829770499629609
8082,8082,26.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,4.717601091654031
8083,8083,35.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,7.652510173194676
8084,8084,25.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,9.190403104984172
8085,8085,34.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,20.253751745051293
8086,8086,,,,,1,Snack,motorcycle,0.0,No,Metropolitian,16,16418.720900940738
8087,8087,20.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,12.463970104792164
8088,8088,29.0,4.9,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,10.278860723451311
8089,8089,23.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,13.61158511182856
8090,8090,23.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,3.108820918649368
8091,8091,38.0,4.7,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,31,9.263056833078249
8092,8092,29.0,4.5,Cloudy,Jam,1,Drinks,scooter,,No,Urban,30,4.561269431618071
8093,8093,28.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,19.91573148129716
8094,8094,37.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,,15,1.558084196787786
8095,8095,33.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Urban,26,9.348403335010415
8096,8096,34.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Urban,25,2.9795028513237054
8097,8097,21.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,Yes,Urban,41,13.631449198537306
8098,8098,31.0,4.8,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,38,6.105290657806492
8099,8099,21.0,5.0,Windy,Low,1,Drinks,scooter,1.0,No,,17,10.7073450402143
8100,8100,39.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,3.06047553947658
8101,8101,28.0,4.7,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,26,3.0188267879112627
8102,8102,50.0,6.0,,,3,Drinks,electric_scooter,1.0,No,Urban,16,17663.045926937088
8103,8103,21.0,5.0,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,13.40703366833951
8104,8104,27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,12.419848147675571
8105,8105,21.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,24,12.293502674211776
8106,8106,27.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,7.646104748376906
8107,8107,36.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,11.916606438665635
8108,8108,24.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,16.90280673247877
8109,8109,25.0,4.9,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,10,3.018409445967316
8110,8110,,,Sandstorms,Jam,1,Buffet,motorcycle,,No,Urban,33,19.76106632827338
8111,8111,28.0,4.7,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,9.313990607346351
8112,8112,39.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,10.880951367074182
8113,8113,37.0,4.3,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,36,3.104785918307889
8114,8114,35.0,4.4,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,17.297865752893937
8115,8115,33.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,10.906379592916467
8116,8116,34.0,4.8,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,9.26469640359357
8117,8117,24.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,17.07644834659759
8118,8118,23.0,5.0,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,23,4.674184358001537
8119,8119,,,,,3,Snack,bicycle,1.0,No,Metropolitian,30,16.60127679032794
8120,8120,37.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,9.32694086948928
8121,8121,22.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,10.563519849283493
8122,8122,29.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,14,3.025118639776791
8123,8123,34.0,4.6,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,8.952874565341748
8124,8124,29.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,11.74823435852124
8125,8125,28.0,5.0,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,14.021726512940823
8126,8126,36.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,4.656557579114895
