,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
34661,25.0,4.7,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.488483638954
34662,21.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.488483638954
34663,39.0,4.3,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,38,20002.488483638954
34664,22.0,5.0,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11,20002.488483638954
34665,38.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,20002.488483638954
34666,39.0,4.6,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,20002.488483638954
34667,23.0,4.9,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.488483638954
34668,22.0,4.6,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.488483638954
34669,20.0,4.7,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,21,20002.48848308128
34670,35.0,4.8,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22,20002.48848308128
34671,20.0,5.0,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.48848308128
34672,28.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20002.48848308128
34673,28.0,5.0,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,25,20002.48848308128
34674,23.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.48848308128
34675,20.0,4.6,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21,20002.48848308128
34676,24.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Urban,16,20002.48848308128
34677,29.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,22,20002.48848308128
34678,30.0,4.3,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.48848308128
34679,32.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,36,20002.48848308128
34680,31.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,15,20002.488482929686
34681,20.0,4.9,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.488482929686
34682,35.0,4.5,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.488482929686
34683,20.0,4.5,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.488482929686
34684,24.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,20002.488482929686
34685,20.0,4.7,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,14,20002.488482929686
34686,33.0,4.0,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,20002.488482929686
34687,25.0,4.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,20002.488482929686
34688,22.0,4.5,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,23,20002.488482929686
34689,34.0,4.0,Sandstorms,High,1,Snack,motorcycle,0.0,No,Metropolitian,34,20002.488482773202
34690,32.0,3.9,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.488482773202
34691,36.0,4.9,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,20002.488482773202
34692,20.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,18,20002.488482773202
34693,37.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,27,20002.488482773202
34694,35.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.488482773202
34695,38.0,4.1,Fog,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,36,20002.488482773202
34696,30.0,4.4,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,49,20002.488482773202
34697,32.0,4.8,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,23,20002.488482773202
34698,22.0,4.3,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,36,20002.488482773202
34699,23.0,4.0,Cloudy,High,1,Snack,scooter,2.0,No,Urban,34,20002.488482773202
34700,28.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.488482773202
34701,36.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.488482773202
34702,20.0,4.9,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,14,20002.488482764395
34703,34.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,,34,20002.488482764395
34704,32.0,5.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,25,20002.488482764395
34705,36.0,4.1,Sandstorms,High,0,Snack,motorcycle,1.0,No,,37,20002.488482764395
34706,29.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.488482764395
34707,38.0,4.5,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.488482764395
34708,23.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.488482764395
34709,33.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20002.488482764395
34710,34.0,4.5,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,17,20002.488482764395
34711,27.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,20002.488482764395
34712,32.0,4.4,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,20002.48848268352
34713,28.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,20002.48848268352
34714,22.0,4.7,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,29,20002.48848268352
34715,23.0,4.8,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.48848268352
34716,31.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,24,20002.48848268352
34717,20.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,17,20002.48848268352
34718,39.0,4.9,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.48848268352
34719,38.0,4.7,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,29,20002.48848268352
34720,20.0,5.0,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.48848268352
34721,26.0,4.4,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,20002.48848268352
34722,38.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,20002.48848268352
34723,20.0,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.48848268352
34724,36.0,4.6,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,20002.48848268352
34725,26.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,,10,20002.4884823745
34726,28.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.4884823745
34727,36.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,20002.4884823745
34728,32.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.4884823745
34729,22.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.4884823745
34730,30.0,4.2,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.4884823745
34731,32.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,Yes,Urban,43,20002.4884823745
34732,34.0,4.8,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,17,20002.4884823745
34733,22.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.4884823745
34734,31.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.4884823745
34735,32.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.48848229666
34736,28.0,4.6,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.48848229666
34737,30.0,4.7,Fog,Low,0,Buffet,motorcycle,,No,Metropolitian,22,20002.48848229666
34738,24.0,4.9,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,26,20002.48848229666
34739,,,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.48848229666
34740,24.0,5.0,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,20002.48848229666
34741,24.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.48848229666
34742,36.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,35,20002.48848229666
34743,27.0,4.7,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14,20002.48848229666
34744,26.0,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.48848229666
34745,28.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,12,20002.488481971744
34746,33.0,4.4,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,32,20002.488481971744
34747,32.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.488481971744
34748,22.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.488481971744
34749,38.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,20002.488481971744
34750,29.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,20002.488481971744
34751,27.0,4.9,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Urban,10,20002.488481971744
34752,31.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42,20002.488481971744
34753,31.0,4.2,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.488481971744
34754,28.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,18,20002.488481971744
34755,25.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.488481971744
34756,21.0,4.8,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,17,20002.488481971744
34757,33.0,4.7,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.488481971744
34758,37.0,4.6,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.488481971744
34759,26.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,41,20002.48848193893
34760,33.0,4.5,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,20002.48848193893
34761,24.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.48848193893
34762,20.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.48848193893
34763,27.0,4.0,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,34,20002.48848193893
34764,28.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.48848193893
34765,31.0,4.1,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,40,20002.48848193893
34766,38.0,4.1,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38,20002.48848193893
34767,23.0,4.6,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.48848193893
34768,27.0,4.9,Windy,Jam,0,Buffet,motorcycle,0.0,No,,19,20002.48848193893
34769,21.0,4.3,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52,20002.48848193893
34770,28.0,4.1,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,41,20002.48848193893
34771,37.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,53,20002.48848193893
34772,37.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20002.48848193893
34773,38.0,4.8,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,24,20002.488481892287
34774,22.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.488481892287
34775,30.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,21,20002.488481892287
34776,34.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,20002.488481892287
34777,29.0,3.9,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Semi-Urban,49,20002.488481892287
34778,36.0,4.8,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,25,20002.488481892287
34779,30.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.488481892287
34780,37.0,4.0,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.488481892287
34781,39.0,4.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,40,20002.488481661345
34782,24.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.488481661345
34783,23.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.488481661345
34784,30.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.488481661345
34785,31.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.488481661345
34786,35.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.488481661345
34787,30.0,4.9,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.488481661345
34788,,,,,3,Buffet,scooter,1.0,No,Metropolitian,19,20002.488481661345
34789,32.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.488481661345
34790,26.0,4.5,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,40,20002.488481661345
34791,37.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,25,20002.488481661345
34792,36.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,20002.488481661345
34793,32.0,3.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,31,20002.488481661345
34794,21.0,4.9,Stormy,Low,2,Meal,scooter,0.0,No,Urban,10,20002.488481661345
34795,34.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,35,20002.488481661345
34796,32.0,4.0,Sandstorms,Medium,2,Buffet,motorcycle,2.0,No,Metropolitian,33,20002.488481648397
34797,34.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.488481648397
34798,28.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,20002.488481648397
34799,30.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,42,20002.488481648397
34800,30.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.488481648397
34801,20.0,4.9,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,12,20002.488481648397
34802,24.0,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.488481648397
34803,33.0,4.9,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,21,20002.488481648397
34804,25.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,20002.488481648397
34805,21.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.488481648397
34806,25.0,4.8,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,10,20002.488481648397
34807,28.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.488479100033
34808,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.488479100033
34809,27.0,4.7,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,11,20002.488479100033
34810,27.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.488479100033
34811,22.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,20002.488479100033
34812,26.0,5.0,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,27,20002.488479100033
34813,25.0,4.9,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,19,20002.488479100033
34814,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,24,20002.488479100033
34815,38.0,4.1,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,31,20002.488479100033
34816,24.0,4.7,Stormy,Medium,0,Drinks,motorcycle,,No,,11,20002.488479100033
34817,21.0,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.488479100033
34818,30.0,4.4,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.488479100033
34819,,,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.488479100033
34820,24.0,4.6,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,12,20002.48847779029
34821,35.0,4.3,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.48847779029
34822,25.0,4.9,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,10,20002.48847779029
34823,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.48847779029
34824,37.0,4.4,Windy,Jam,2,Buffet,motorcycle,2.0,No,Metropolitian,42,20002.48847779029
34825,22.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,34,20002.48847779029
34826,39.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.48847779029
34827,30.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.48847779029
34828,20.0,4.6,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,38,20002.48847779029
34829,36.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.48847779029
34830,31.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.48847779029
34831,26.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,10,20002.48847779029
34832,35.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.488477309456
34833,29.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,33,20002.488477309456
34834,32.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.488477309456
34835,,,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,,43,20002.488477309456
34836,24.0,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,20002.488477309456
34837,29.0,4.9,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,17,20002.488477309456
34838,38.0,4.1,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,20002.488477309456
34839,24.0,4.6,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,37,20002.488477309456
34840,31.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.488477309456
34841,23.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,20002.488477309456
34842,24.0,4.5,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.488477309456
34843,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,44,20002.488477309456
34844,32.0,3.9,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,20002.488477309456
34845,25.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,18,20002.488477309456
34846,36.0,4.3,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.488477309456
34847,39.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42,20002.488477146824
34848,32.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,25,20002.488477146824
34849,33.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.488477146824
34850,34.0,4.9,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.488477146824
34851,37.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,27,20002.488477146824
34852,24.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,20002.488477146824
34853,26.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,,No,Metropolitian,19,20002.488477146824
34854,24.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,11,20002.488477146824
34855,37.0,3.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,20002.488477146824
34856,28.0,4.8,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.488477146824
34857,38.0,4.5,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,35,20002.488477146824
34858,24.0,4.6,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,20002.488477146824
34859,31.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49,20002.4884771235
34860,33.0,4.6,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,29,20002.4884771235
34861,29.0,4.1,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.4884771235
34862,23.0,4.6,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,28,20002.4884771235
34863,20.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,20002.4884771235
34864,34.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,20002.4884771235
34865,24.0,4.4,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,43,20002.4884771235
34866,35.0,4.1,Sunny,Jam,2,Meal,scooter,1.0,No,,31,20002.4884771235
34867,22.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,42,20002.4884771235
34868,35.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,26,20002.4884771235
34869,35.0,4.1,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.4884771235
34870,36.0,4.5,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.48847701304
34871,36.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,19,20002.48847701304
34872,,,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.48847701304
34873,20.0,4.9,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,17,20002.48847701304
34874,21.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,20002.48847701304
34875,21.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,11,20002.48847701304
34876,21.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.48847701304
34877,24.0,4.9,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,26,20002.48847701304
34878,23.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Urban,24,20002.48847701304
34879,29.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.48847701304
34880,,,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,15,20002.488477011288
34881,22.0,4.1,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,40,20002.488477011288
34882,23.0,4.8,Stormy,Medium,2,Snack,motorcycle,0.0,No,Urban,27,20002.488477011288
34883,32.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.488477011288
34884,39.0,4.3,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Urban,38,20002.488477011288
34885,24.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,,22,20002.488477011288
34886,37.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Semi-Urban,49,20002.488477011288
34887,21.0,4.8,Sunny,Jam,2,Meal,motorcycle,,No,Urban,16,20002.488477011288
34888,32.0,5.0,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.488477011288
34889,37.0,4.8,Windy,High,1,Buffet,scooter,1.0,No,Urban,27,20002.488477011288
34890,24.0,4.6,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,17,20002.488477011288
34891,34.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.488477011288
34892,20.0,4.6,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,16,20002.488474628273
34893,25.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.488474628273
34894,37.0,4.9,Fog,Low,2,Drinks,scooter,,No,Metropolitian,18,20002.488474628273
34895,,,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,12,20002.488474628273
34896,36.0,4.4,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.488474628273
34897,32.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.488474628273
34898,39.0,3.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,31,20002.488474628273
34899,31.0,4.5,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.488474628273
34900,37.0,4.6,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.488474628273
34901,26.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.488474628273
34902,20.0,4.9,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,22,20002.488474628273
34903,30.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,39,20002.488474628273
34904,27.0,4.7,Fog,High,1,Drinks,scooter,0.0,No,Metropolitian,30,20002.488474628273
34905,29.0,5.0,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,26,20002.488474628273
34906,26.0,4.6,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,13,20002.488474628273
34907,33.0,5.0,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,20002.488474475154
34908,28.0,5.0,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.488474475154
34909,33.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,23,20002.488474475154
34910,22.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,12,20002.488474475154
34911,32.0,5.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,29,20002.488474475154
34912,33.0,4.6,Cloudy,Jam,1,Snack,scooter,1.0,No,Urban,38,20002.488474475154
34913,35.0,4.9,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.488474475154
34914,37.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.488473622543
34915,26.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.488473622543
34916,31.0,4.4,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,20002.488473622543
34917,23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23,20002.488473622543
34918,21.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.488473622543
34919,26.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.488473622543
